Latency (ms)
724
725
725
725
724
725
725
724
725
726
726
725
726
726
726
726
726
726
725
726
726
727
727
726
726
725
726
726
725
725
727
726
726
727
729
729
730
730
730
729
729
730
729
729
729
730
730
729
730
729
729
729
729
729
730
730
731
730
731
731
731
730
731
730
736
734
736
734
735
736
735
735
740
741
741
740
741
741
742
741
741
741
741
741
742
742
741
741
743
742
742
742
743
743
742
749
748
748
749
749
748
748
748
748
748
749
750
748
749
749
749
750
749
750
750
749
749
750
749
749
750
750
750
750
750
751
750
750
750
751
750
751
751
753
752
752
752
752
752
753
752
753
752
753
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
752
753
752
753
753
753
753
753
753
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
758
759
759
759
784
784
784
784
784
784
784
784
784
785
785
784
785
785
784
784
784
784
784
784
784
784
784
784
784
784
784
784
784
762
784
784
762
762
762
762
762
762
784
762
762
784
782
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
762
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
763
784
763
763
763
763
763
763
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
788
789
789
813
789
789
789
789
789
789
789
789
789
789
789
796
796
796
796
796
796
796
796
796
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
797
798
797
797
797
797
797
797
797
798
797
797
797
797
797
797
798
797
797
797
797
797
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
798
819
819
819
819
820
820
820
820
820
820
820
820
820
820
820
820
820
820
820
820
820
820
820
820
821
821
821
821
821
821
821
821
821
825
825
825
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
826
827
826
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
827
846
846
847
847
847
847
847
847
847
847
847
847
847
847
847
847
847
847
847
847
847
848
847
847
848
848
848
848
848
848
848
848
848
857
857
857
857
857
858
858
858
857
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
858
859
858
858
858
858
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
859
876
876
877
876
876
876
876
876
876
876
876
876
876
876
876
876
876
876
876
876
876
876
877
877
877
877
877
877
877
877
877
877
877
884
883
884
884
887
887
887
887
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
888
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
889
890
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
904
997
997
997
997
997
998
997
997
997
997
997
997
997
997
997
997
997
997
997
997
997
998
997
997
998
998
998
998
998
998
998
998
998
998
998
998
998
998
998
999
999
999
999
999
999
999
999
999
999
1000
999
999
999
999
999
999
999
999
999
999
999
999
999
999
999
999
1000
999
999
999
999
999
999
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1039
1040
1039
1040
1039
1029
1029
1029
1030
1029
1030
1029
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1030
1032
1032
1032
1032
1032
1032
1032
1032
1032
1032
1032
1032
1032
1032
1038
1038
1038
1038
1038
1038
1038
1038
1037
1037
1037
1037
1037
1037
1037
1037
1037
1037
1037
1037
1037
1068
1068
1099
1741
1742
1742
1742
1741
1742
1743
1742
1744
1743
1742
1742
1744
